FECHA_HORA,HORA,PERIODO,KWH_REC_BESS,KWH_ENT_BESS,BESS_REC_kW,BESS_ENT_kW,KWH_REC_ION,KWH_ENT_ION,ION_REC_kW,ION_ENT_kW,BESS_NETO_kWh,ION_NETO_kWh,Mejora_BESS_ION_kWh,Mejora_BESS_ION_kW,IUSA_CON_BESS_ION_kW,IUSA_SIN_BESS_ION_kW
13/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,15465.64026,0,185587.68312,0,0.0,15465.64026,15465.64026,185587.68312,185587.68312,185587.68312
13/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,16256.142577999999,0,195073.710936,0,0.0,16256.142577999999,16256.142577999999,195073.710936,195073.710936,195073.710936
13/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,16723.398804,0,200680.78564800002,0,0.0,16723.398804,16723.398804,200680.78564800002,200680.78564800002,200680.78564800002
13/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,15288.94336,0,183467.32032,0,0.0,15288.94336,15288.94336,183467.32032,183467.32032,183467.32032
13/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,13598.552123,0,163182.625476,0,0.0,13598.552123,13598.552123,163182.625476,163182.625476,163182.625476
13/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,14285.794677,0,171429.536124,0,0.0,14285.794677,14285.794677,171429.536124,171429.536124,171429.536124
13/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,13413.7501213,0,160965.0014556,0,0.0,13413.7501213,13413.7501213,160965.0014556,160965.0014556,160965.0014556
13/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,13159.086607700001,0,157909.0392924,0,0.0,13159.086607700001,13159.086607700001,157909.0392924,157909.0392924,157909.0392924
13/05/2026 16:05,16,Intermedio,0.0,0.0,0.0,0.0,13257.9225466,0,159095.07055920002,0,0.0,13257.9225466,13257.9225466,159095.07055920002,159095.07055920002,159095.07055920002
13/05/2026 17:05,17,Intermedio,0.0,0.0,0.0,0.0,10806.8231205,0,129681.877446,0,0.0,10806.8231205,10806.8231205,129681.877446,129681.877446,129681.877446
13/05/2026 18:05,18,Intermedio,0.0,0.0,0.0,0.0,12195.154724,0,146341.856688,0,0.0,12195.154724,12195.154724,146341.856688,146341.856688,146341.856688
13/05/2026 19:05,19,Intermedio,0.0,0.0,0.0,0.0,11791.4959726,0,141497.9516712,0,0.0,11791.4959726,11791.4959726,141497.9516712,141497.9516712,141497.9516712
13/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,10022.5167847,0,120270.2014164,0,0.0,10022.5167847,10022.5167847,120270.2014164,120270.2014164,120270.2014164
13/05/2026 21:05,21,Punta,0.0,0.0,0.0,0.0,10653.5495606,0,127842.5947272,0,0.0,10653.5495606,10653.5495606,127842.5947272,127842.5947272,127842.5947272
13/05/2026 22:05,22,Punta,0.0,0.0,0.0,0.0,11179.8168336,0,134157.8020032,0,0.0,11179.8168336,11179.8168336,134157.8020032,134157.8020032,134157.8020032
13/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,11154.574585,0,133854.89502,0,0.0,11154.574585,11154.574585,133854.89502,133854.89502,133854.89502
14/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,10996.1775513,0,131954.13061559998,0,0.0,10996.1775513,10996.1775513,131954.13061559998,131954.13061559998,131954.13061559998
14/05/2026 01:05,1,Intermedio,0.0,0.0,0.0,0.0,11674.5442504,0,140094.5310048,0,0.0,11674.5442504,11674.5442504,140094.5310048,140094.5310048,140094.5310048
14/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,9901.4284671,0,118817.14160520001,0,0.0,9901.4284671,9901.4284671,118817.14160520001,118817.14160520001,118817.14160520001
14/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,9612.7413331,0,115352.89599720002,0,0.0,9612.7413331,9612.7413331,115352.89599720002,115352.89599720002,115352.89599720002
14/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,9566.4749755,0,114797.69970599998,0,0.0,9566.4749755,9566.4749755,114797.69970599998,114797.69970599998,114797.69970599998
14/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,11877.1644286,0,142525.97314319998,0,0.0,11877.1644286,11877.1644286,142525.97314319998,142525.97314319998,142525.97314319998
14/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,12922.618042,0,155071.416504,0,0.0,12922.618042,12922.618042,155071.416504,155071.416504,155071.416504
14/05/2026 07:05,7,Intermedio,0.0,0.0,0.0,0.0,13149.590699,0,157795.088388,0,0.0,13149.590699,13149.590699,157795.088388,157795.088388,157795.088388
14/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,12097.1697386,0,145166.0368632,0,0.0,12097.1697386,12097.1697386,145166.0368632,145166.0368632,145166.0368632
14/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,11514.7988293,0,138177.5859516,0,0.0,11514.7988293,11514.7988293,138177.5859516,138177.5859516,138177.5859516
14/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,13840.58899,0,166087.06788,0,0.0,13840.58899,13840.58899,166087.06788,166087.06788,166087.06788
14/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,11490.5344254,0,137886.41310479998,0,0.0,11490.5344254,11490.5344254,137886.41310479998,137886.41310479998,137886.41310479998
14/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,15969.7293093,0,191636.7517116,0,0.0,15969.7293093,15969.7293093,191636.7517116,191636.7517116,191636.7517116
14/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,11145.3710325,0,133744.45239,0,0.0,11145.3710325,11145.3710325,133744.45239,133744.45239,133744.45239
14/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,19506.348513,0,234076.182156,0,0.0,19506.348513,19506.348513,234076.182156,234076.182156,234076.182156
14/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,18902.30432,0,226827.65184,0,0.0,18902.30432,18902.30432,226827.65184,226827.65184,226827.65184
14/05/2026 16:05,16,Intermedio,0.0,0.0,0.0,0.0,11994.2501838,0,143931.0022056,0,0.0,11994.2501838,11994.2501838,143931.0022056,143931.0022056,143931.0022056
14/05/2026 17:05,17,Intermedio,0.0,0.0,0.0,0.0,5818.3618774999995,0,69820.34253,0,0.0,5818.3618774999995,5818.3618774999995,69820.34253,69820.34253,69820.34253
14/05/2026 18:05,18,Intermedio,0.0,0.0,0.0,0.0,4210.0880432,0,50521.0565184,0,0.0,4210.0880432,4210.0880432,50521.0565184,50521.0565184,50521.0565184
14/05/2026 19:05,19,Intermedio,0.0,0.0,0.0,0.0,3669.6387634,0,44035.665160799996,0,0.0,3669.6387634,3669.6387634,44035.665160799996,44035.665160799996,44035.665160799996
14/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,4845.1837615,0,58142.205138000005,0,0.0,4845.1837615,4845.1837615,58142.205138000005,58142.205138000005,58142.205138000005
14/05/2026 21:05,21,Punta,0.0,0.0,0.0,0.0,7657.366272,0,91888.395264,0,0.0,7657.366272,7657.366272,91888.395264,91888.395264,91888.395264
14/05/2026 22:05,22,Punta,0.0,0.0,0.0,0.0,10136.9049078,0,121642.8588936,0,0.0,10136.9049078,10136.9049078,121642.8588936,121642.8588936,121642.8588936
14/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,13036.9515991,0,156443.4191892,0,0.0,13036.9515991,13036.9515991,156443.4191892,156443.4191892,156443.4191892
15/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,17555.808473,0,210669.70167600003,0,0.0,17555.808473,17555.808473,210669.70167600003,210669.70167600003,210669.70167600003
15/05/2026 01:05,1,Intermedio,0.0,0.0,0.0,0.0,17492.609008,0,209911.308096,0,0.0,17492.609008,17492.609008,209911.308096,209911.308096,209911.308096
15/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,13217.026549,0,158604.318588,0,0.0,13217.026549,13217.026549,158604.318588,158604.318588,158604.318588
15/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,10987.158142,0,131845.897704,0,0.0,10987.158142,10987.158142,131845.897704,131845.897704,131845.897704
15/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,11176.2578738,0,134115.09448559998,0,0.0,11176.2578738,11176.2578738,134115.09448559998,134115.09448559998,134115.09448559998
15/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,14332.460449,0,171989.525388,0,0.0,14332.460449,14332.460449,171989.525388,171989.525388,171989.525388
15/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,16546.705079,0,198560.460948,0,0.0,16546.705079,16546.705079,198560.460948,198560.460948,198560.460948
15/05/2026 07:05,7,Intermedio,0.0,0.0,0.0,0.0,16552.431884999998,0,198629.18261999998,0,0.0,16552.431884999998,16552.431884999998,198629.18261999998,198629.18261999998,198629.18261999998
15/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,13463.5383922,0,161562.4607064,0,0.0,13463.5383922,13463.5383922,161562.4607064,161562.4607064,161562.4607064
15/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,12222.287657199999,0,146667.4518864,0,0.0,12222.287657199999,12222.287657199999,146667.4518864,146667.4518864,146667.4518864
15/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,13390.305542,0,160683.666504,0,0.0,13390.305542,13390.305542,160683.666504,160683.666504,160683.666504
15/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,12608.522947000001,0,151302.275364,0,0.0,12608.522947000001,12608.522947000001,151302.275364,151302.275364,151302.275364
15/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,10066.602295,0,120799.22754,0,0.0,10066.602295,10066.602295,120799.22754,120799.22754,120799.22754
15/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,9648.7825928,0,115785.3911136,0,0.0,9648.7825928,9648.7825928,115785.3911136,115785.3911136,115785.3911136
15/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,11067.9561158,0,132815.4733896,0,0.0,11067.9561158,11067.9561158,132815.4733896,132815.4733896,132815.4733896
15/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,11614.671204,0,139376.054448,0,0.0,11614.671204,11614.671204,139376.054448,139376.054448,139376.054448
15/05/2026 16:05,16,Intermedio,0.0,0.0,0.0,0.0,9516.3278808,0,114195.9345696,0,0.0,9516.3278808,9516.3278808,114195.9345696,114195.9345696,114195.9345696
15/05/2026 17:05,17,Intermedio,0.0,0.0,0.0,0.0,8775.8905639,0,105310.6867668,0,0.0,8775.8905639,8775.8905639,105310.6867668,105310.6867668,105310.6867668
15/05/2026 18:05,18,Intermedio,0.0,0.0,0.0,0.0,8868.1846922,0,106418.2163064,0,0.0,8868.1846922,8868.1846922,106418.2163064,106418.2163064,106418.2163064
15/05/2026 19:05,19,Intermedio,0.0,0.0,0.0,0.0,8506.4373169,0,102077.24780279999,0,0.0,8506.4373169,8506.4373169,102077.24780279999,102077.24780279999,102077.24780279999
15/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,7328.6275634,0,87943.5307608,0,0.0,7328.6275634,7328.6275634,87943.5307608,87943.5307608,87943.5307608
15/05/2026 21:05,21,Punta,0.0,0.0,0.0,0.0,7927.483642499999,0,95129.80371,0,0.0,7927.483642499999,7927.483642499999,95129.80371,95129.80371,95129.80371
15/05/2026 22:05,22,Punta,0.0,0.0,0.0,0.0,9403.6374514,0,112843.6494168,0,0.0,9403.6374514,9403.6374514,112843.6494168,112843.6494168,112843.6494168
15/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,11380.5646973,0,136566.77636760002,0,0.0,11380.5646973,11380.5646973,136566.77636760002,136566.77636760002,136566.77636760002
16/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,10788.2258301,0,129458.7099612,0,0.0,10788.2258301,10788.2258301,129458.7099612,129458.7099612,129458.7099612
16/05/2026 01:05,1,Intermedio,0.0,0.0,0.0,0.0,10091.4276733,0,121097.1320796,0,0.0,10091.4276733,10091.4276733,121097.1320796,121097.1320796,121097.1320796
16/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,10723.5198975,0,128682.23877,0,0.0,10723.5198975,10723.5198975,128682.23877,128682.23877,128682.23877
16/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,10580.534668,0,126966.416016,0,0.0,10580.534668,10580.534668,126966.416016,126966.416016,126966.416016
16/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,9657.5024413,0,115890.02929559999,0,0.0,9657.5024413,9657.5024413,115890.02929559999,115890.02929559999,115890.02929559999
16/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,12329.6600346,0,147955.9204152,0,0.0,12329.6600346,12329.6600346,147955.9204152,147955.9204152,147955.9204152
16/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,12550.2192391,0,150602.63086920002,0,0.0,12550.2192391,12550.2192391,150602.63086920002,150602.63086920002,150602.63086920002
16/05/2026 07:05,7,Base,0.0,0.0,0.0,0.0,13089.93915,0,157079.2698,0,0.0,13089.93915,13089.93915,157079.2698,157079.2698,157079.2698
16/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,11016.7927862,0,132201.5134344,0,0.0,11016.7927862,11016.7927862,132201.5134344,132201.5134344,132201.5134344
16/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,12284.8779297,0,147418.5351564,0,0.0,12284.8779297,12284.8779297,147418.5351564,147418.5351564,147418.5351564
16/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,12627.00244,0,151524.02928000002,0,0.0,12627.00244,12627.00244,151524.02928000002,151524.02928000002,151524.02928000002
16/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,12135.6348871,0,145627.61864519998,0,0.0,12135.6348871,12135.6348871,145627.61864519998,145627.61864519998,145627.61864519998
16/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,9131.9846191,0,109583.8154292,0,0.0,9131.9846191,9131.9846191,109583.8154292,109583.8154292,109583.8154292
16/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,9211.3275146,0,110535.93017519999,0,0.0,9211.3275146,9211.3275146,110535.93017519999,110535.93017519999,110535.93017519999
16/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,9704.5058595,0,116454.07031399998,0,0.0,9704.5058595,9704.5058595,116454.07031399998,116454.07031399998,116454.07031399998
16/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,9513.4836423,0,114161.80370759999,0,0.0,9513.4836423,9513.4836423,114161.80370759999,114161.80370759999,114161.80370759999
16/05/2026 16:05,16,Intermedio,0.0,0.0,0.0,0.0,7579.1027221,0,90949.2326652,0,0.0,7579.1027221,7579.1027221,90949.2326652,90949.2326652,90949.2326652
16/05/2026 17:05,17,Intermedio,0.0,0.0,0.0,0.0,7838.397094800001,0,94060.76513760001,0,0.0,7838.397094800001,7838.397094800001,94060.76513760001,94060.76513760001,94060.76513760001
16/05/2026 18:05,18,Intermedio,0.0,0.0,0.0,0.0,8636.3989257,0,103636.78710839999,0,0.0,8636.3989257,8636.3989257,103636.78710839999,103636.78710839999,103636.78710839999
16/05/2026 19:05,19,Intermedio,0.0,0.0,0.0,0.0,7846.5595702,0,94158.7148424,0,0.0,7846.5595702,7846.5595702,94158.7148424,94158.7148424,94158.7148424
16/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,7082.6017455,0,84991.220946,0,0.0,7082.6017455,7082.6017455,84991.220946,84991.220946,84991.220946
16/05/2026 21:05,21,Intermedio,0.0,0.0,0.0,0.0,7588.8223877,0,91065.86865240001,0,0.0,7588.8223877,7588.8223877,91065.86865240001,91065.86865240001,91065.86865240001
16/05/2026 22:05,22,Intermedio,0.0,0.0,0.0,0.0,9140.5957642,0,109687.1491704,0,0.0,9140.5957642,9140.5957642,109687.1491704,109687.1491704,109687.1491704
16/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,10680.8049316,0,128169.6591792,0,0.0,10680.8049316,10680.8049316,128169.6591792,128169.6591792,128169.6591792
17/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,9778.943359500001,0,117347.32031400001,0,0.0,9778.943359500001,9778.943359500001,117347.32031400001,117347.32031400001,117347.32031400001
17/05/2026 01:05,1,Base,0.0,0.0,0.0,0.0,9823.2106324,0,117878.5275888,0,0.0,9823.2106324,9823.2106324,117878.5275888,117878.5275888,117878.5275888
17/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,8669.9016113,0,104038.8193356,0,0.0,8669.9016113,8669.9016113,104038.8193356,104038.8193356,104038.8193356
17/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,7894.8453368,0,94738.1440416,0,0.0,7894.8453368,7894.8453368,94738.1440416,94738.1440416,94738.1440416
17/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,6180.8611144999995,0,74170.333374,0,0.0,6180.8611144999995,6180.8611144999995,74170.333374,74170.333374,74170.333374
17/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,5904.6104126,0,70855.3249512,0,0.0,5904.6104126,5904.6104126,70855.3249512,70855.3249512,70855.3249512
17/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,6563.1759949,0,78758.1119388,0,0.0,6563.1759949,6563.1759949,78758.1119388,78758.1119388,78758.1119388
17/05/2026 07:05,7,Base,0.0,0.0,0.0,0.0,7147.8081055,0,85773.697266,0,0.0,7147.8081055,7147.8081055,85773.697266,85773.697266,85773.697266
17/05/2026 08:05,8,Base,0.0,0.0,0.0,0.0,6964.5911254,0,83575.0935048,0,0.0,6964.5911254,6964.5911254,83575.0935048,83575.0935048,83575.0935048
17/05/2026 09:05,9,Base,0.0,0.0,0.0,0.0,7211.8388673,0,86542.0664076,0,0.0,7211.8388673,7211.8388673,86542.0664076,86542.0664076,86542.0664076
17/05/2026 10:05,10,Base,0.0,0.0,0.0,0.0,7370.8175049,0,88449.81005880001,0,0.0,7370.8175049,7370.8175049,88449.81005880001,88449.81005880001,88449.81005880001
17/05/2026 11:05,11,Base,0.0,0.0,0.0,0.0,7094.496765,0,85133.96118,0,0.0,7094.496765,7094.496765,85133.96118,85133.96118,85133.96118
17/05/2026 12:05,12,Base,0.0,0.0,0.0,0.0,6878.7124631,0,82544.54955719999,0,0.0,6878.7124631,6878.7124631,82544.54955719999,82544.54955719999,82544.54955719999
17/05/2026 13:05,13,Base,0.0,0.0,0.0,0.0,6879.3325805,0,82551.99096600001,0,0.0,6879.3325805,6879.3325805,82551.99096600001,82551.99096600001,82551.99096600001
17/05/2026 14:05,14,Base,0.0,0.0,0.0,0.0,6842.1080322,0,82105.2963864,0,0.0,6842.1080322,6842.1080322,82105.2963864,82105.2963864,82105.2963864
17/05/2026 15:05,15,Base,0.0,0.0,0.0,0.0,6389.2339172,0,76670.8070064,0,0.0,6389.2339172,6389.2339172,76670.8070064,76670.8070064,76670.8070064
17/05/2026 16:05,16,Base,0.0,0.0,0.0,0.0,5526.3736878,0,66316.4842536,0,0.0,5526.3736878,5526.3736878,66316.4842536,66316.4842536,66316.4842536
17/05/2026 17:05,17,Base,0.0,0.0,0.0,0.0,5335.9192812,0,64031.0313744,0,0.0,5335.9192812,5335.9192812,64031.0313744,64031.0313744,64031.0313744
17/05/2026 18:05,18,Base,0.0,0.0,0.0,0.0,6005.1809082,0,72062.1708984,0,0.0,6005.1809082,6005.1809082,72062.1708984,72062.1708984,72062.1708984
17/05/2026 19:05,19,Base,0.0,0.0,0.0,0.0,6228.9989319,0,74747.98718279999,0,0.0,6228.9989319,6228.9989319,74747.98718279999,74747.98718279999,74747.98718279999
17/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,6039.7117614,0,72476.54113679999,0,0.0,6039.7117614,6039.7117614,72476.54113679999,72476.54113679999,72476.54113679999
17/05/2026 21:05,21,Intermedio,0.0,0.0,0.0,0.0,5993.5815428999995,0,71922.9785148,0,0.0,5993.5815428999995,5993.5815428999995,71922.9785148,71922.9785148,71922.9785148
17/05/2026 22:05,22,Intermedio,0.0,0.0,0.0,0.0,5994.7980042,0,71937.5760504,0,0.0,5994.7980042,5994.7980042,71937.5760504,71937.5760504,71937.5760504
17/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,6241.3044434,0,74895.6533208,0,0.0,6241.3044434,6241.3044434,74895.6533208,74895.6533208,74895.6533208
18/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,6076.4115295,0,72916.938354,0,0.0,6076.4115295,6076.4115295,72916.938354,72916.938354,72916.938354
18/05/2026 01:05,1,Intermedio,0.0,0.0,0.0,0.0,5940.0341795,0,71280.41015400001,0,0.0,5940.0341795,5940.0341795,71280.41015400001,71280.41015400001,71280.41015400001
18/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,5707.1482847,0,68485.7794164,0,0.0,5707.1482847,5707.1482847,68485.7794164,68485.7794164,68485.7794164
18/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,6112.861328200001,0,73354.3359384,0,0.0,6112.861328200001,6112.861328200001,73354.3359384,73354.3359384,73354.3359384
18/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,7474.028930500001,0,89688.347166,0,0.0,7474.028930500001,7474.028930500001,89688.347166,89688.347166,89688.347166
18/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,11362.5147703,0,136350.17724360002,0,0.0,11362.5147703,11362.5147703,136350.17724360002,136350.17724360002,136350.17724360002
18/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,14312.115112,0,171745.381344,0,0.0,14312.115112,14312.115112,171745.381344,171745.381344,171745.381344
18/05/2026 07:05,7,Intermedio,0.0,0.0,0.0,0.0,16058.769653,0,192705.235836,0,0.0,16058.769653,16058.769653,192705.235836,192705.235836,192705.235836
18/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,14889.462647,0,178673.551764,0,0.0,14889.462647,14889.462647,178673.551764,178673.551764,178673.551764
18/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,15936.2824709,0,191235.3896508,0,0.0,15936.2824709,15936.2824709,191235.3896508,191235.3896508,191235.3896508
18/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,16127.675047,0,193532.10056400002,0,0.0,16127.675047,16127.675047,193532.10056400002,193532.10056400002,193532.10056400002
18/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,16077.247437,0,192926.969244,0,0.0,16077.247437,16077.247437,192926.969244,192926.969244,192926.969244
18/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,11159.662232,0,133915.946784,0,0.0,11159.662232,11159.662232,133915.946784,133915.946784,133915.946784
18/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,11503.6636346,0,138043.9636152,0,0.0,11503.6636346,11503.6636346,138043.9636152,138043.9636152,138043.9636152
18/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,12546.582336,0,150558.988032,0,0.0,12546.582336,12546.582336,150558.988032,150558.988032,150558.988032
18/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,12149.0824588,0,145788.9895056,0,0.0,12149.0824588,12149.0824588,145788.9895056,145788.9895056,145788.9895056
18/05/2026 16:05,16,Intermedio,0.0,0.0,0.0,0.0,9354.0185547,0,112248.2226564,0,0.0,9354.0185547,9354.0185547,112248.2226564,112248.2226564,112248.2226564
18/05/2026 17:05,17,Intermedio,0.0,0.0,0.0,0.0,8816.166687,0,105794.00024400001,0,0.0,8816.166687,8816.166687,105794.00024400001,105794.00024400001,105794.00024400001
18/05/2026 18:05,18,Intermedio,0.0,0.0,0.0,0.0,8674.0704957,0,104088.8459484,0,0.0,8674.0704957,8674.0704957,104088.8459484,104088.8459484,104088.8459484
18/05/2026 19:05,19,Intermedio,0.0,0.0,0.0,0.0,8193.5845947,0,98323.0151364,0,0.0,8193.5845947,8193.5845947,98323.0151364,98323.0151364,98323.0151364
18/05/2026 20:05,20,Intermedio,0.0,0.0,0.0,0.0,7558.7463989,0,90704.9567868,0,0.0,7558.7463989,7558.7463989,90704.9567868,90704.9567868,90704.9567868
18/05/2026 21:05,21,Punta,0.0,0.0,0.0,0.0,8454.2134399,0,101450.56127880001,0,0.0,8454.2134399,8454.2134399,101450.56127880001,101450.56127880001,101450.56127880001
18/05/2026 22:05,22,Punta,0.0,0.0,0.0,0.0,10225.9410399,0,122711.29247880001,0,0.0,10225.9410399,10225.9410399,122711.29247880001,122711.29247880001,122711.29247880001
18/05/2026 23:05,23,Intermedio,0.0,0.0,0.0,0.0,11324.4666134,0,135893.5993608,0,0.0,11324.4666134,11324.4666134,135893.5993608,135893.5993608,135893.5993608
19/05/2026 00:05,24,Intermedio,0.0,0.0,0.0,0.0,10452.2744141,0,125427.2929692,0,0.0,10452.2744141,10452.2744141,125427.2929692,125427.2929692,125427.2929692
19/05/2026 01:05,1,Intermedio,0.0,0.0,0.0,0.0,10293.8919067,0,123526.7028804,0,0.0,10293.8919067,10293.8919067,123526.7028804,123526.7028804,123526.7028804
19/05/2026 02:05,2,Base,0.0,0.0,0.0,0.0,10254.5255738,0,123054.3068856,0,0.0,10254.5255738,10254.5255738,123054.3068856,123054.3068856,123054.3068856
19/05/2026 03:05,3,Base,0.0,0.0,0.0,0.0,10564.7670289,0,126777.20434679999,0,0.0,10564.7670289,10564.7670289,126777.20434679999,126777.20434679999,126777.20434679999
19/05/2026 04:05,4,Base,0.0,0.0,0.0,0.0,9682.3130494,0,116187.7565928,0,0.0,9682.3130494,9682.3130494,116187.7565928,116187.7565928,116187.7565928
19/05/2026 05:05,5,Base,0.0,0.0,0.0,0.0,11300.3541261,0,135604.2495132,0,0.0,11300.3541261,11300.3541261,135604.2495132,135604.2495132,135604.2495132
19/05/2026 06:05,6,Base,0.0,0.0,0.0,0.0,12382.8622459,0,148594.34695079998,0,0.0,12382.8622459,12382.8622459,148594.34695079998,148594.34695079998,148594.34695079998
19/05/2026 07:05,7,Intermedio,0.0,0.0,0.0,0.0,11836.3185422,0,142035.8225064,0,0.0,11836.3185422,11836.3185422,142035.8225064,142035.8225064,142035.8225064
19/05/2026 08:05,8,Intermedio,0.0,0.0,0.0,0.0,11444.1088877,0,137329.3066524,0,0.0,11444.1088877,11444.1088877,137329.3066524,137329.3066524,137329.3066524
19/05/2026 09:05,9,Intermedio,0.0,0.0,0.0,0.0,11521.7091667,0,138260.5100004,0,0.0,11521.7091667,11521.7091667,138260.5100004,138260.5100004,138260.5100004
19/05/2026 10:05,10,Intermedio,0.0,0.0,0.0,0.0,13538.1171876,0,162457.4062512,0,0.0,13538.1171876,13538.1171876,162457.4062512,162457.4062512,162457.4062512
19/05/2026 11:05,11,Intermedio,0.0,0.0,0.0,0.0,13502.565369,0,162030.78442799998,0,0.0,13502.565369,13502.565369,162030.78442799998,162030.78442799998,162030.78442799998
19/05/2026 12:05,12,Intermedio,0.0,0.0,0.0,0.0,9545.508484,0,114546.101808,0,0.0,9545.508484,9545.508484,114546.101808,114546.101808,114546.101808
19/05/2026 13:05,13,Intermedio,0.0,0.0,0.0,0.0,8961.5835573,0,107539.0026876,0,0.0,8961.5835573,8961.5835573,107539.0026876,107539.0026876,107539.0026876
19/05/2026 14:05,14,Intermedio,0.0,0.0,0.0,0.0,9289.1915892,0,111470.2990704,0,0.0,9289.1915892,9289.1915892,111470.2990704,111470.2990704,111470.2990704
19/05/2026 15:05,15,Intermedio,0.0,0.0,0.0,0.0,8980.560852,0,107766.730224,0,0.0,8980.560852,8980.560852,107766.730224,107766.730224,107766.730224
